what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643260653
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643264052
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643272398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643272723
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643278257
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1273643280781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273643282972
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643283267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643284739
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643285149
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643287633
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643335245
activated,editor,org.eclipse.xtext.xtext.ui,0.7.2.v200908120607,"org.eclipse.xtext.Xtext",1273643336775
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273643337772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643359757
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643390299
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1273643458707
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273643459064
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643459430
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643481749
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273643507537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273643512336
